Year,Month,Day,location,WindSpeed9am,Humidity9am,State
2009,11,17,Banyule,9,60,VIC
2009,11,18,Banyule,7,69,VIC
2009,11,19,Banyule,22,19,VIC
2009,11,20,Banyule,15,24,VIC
2009,11,21,Banyule,0,93,VIC
2009,11,22,Banyule,11,100,VIC
2009,11,23,Banyule,11,62,VIC
2009,11,24,Banyule,4,68,VIC
2009,11,25,Banyule,6,53,VIC
2009,11,26,Banyule,7,100,VIC
2009,11,27,Banyule,19,78,VIC
2009,11,28,Banyule,20,56,VIC
2009,11,29,Banyule,11,98,VIC
2009,11,30,Banyule,15,70,VIC
2009,12,1,Banyule,13,64,VIC
2009,12,2,Banyule,9,69,VIC
2009,12,3,Banyule,22,29,VIC
2009,12,4,Banyule,9,60,VIC
2009,12,5,Banyule,11,67,VIC
2009,12,6,Banyule,9,64,VIC
2009,12,7,Banyule,7,67,VIC
2009,12,8,Banyule,9,100,VIC
2009,12,9,Banyule,9,61,VIC
2009,12,10,Banyule,6,50,VIC
2009,12,11,Banyule,19,63,VIC
2009,12,12,Banyule,17,69,VIC
2009,12,13,Banyule,15,71,VIC
2009,12,14,Banyule,9,60,VIC
2009,12,15,Banyule,4,76,VIC
2009,12,16,Banyule,7,44,VIC
2009,12,17,Banyule,15,67,VIC
2009,12,18,Banyule,7,66,VIC
2009,12,19,Banyule,26,56,VIC
2009,12,20,Banyule,7,56,VIC
2009,12,21,Banyule,0,73,VIC
2009,12,22,Banyule,0,76,VIC
2009,12,23,Banyule,9,66,VIC
2009,12,24,Banyule,4,52,VIC
2009,12,25,Banyule,15,57,VIC
2009,12,26,Banyule,13,59,VIC
2009,12,27,Banyule,7,78,VIC
2009,12,28,Banyule,11,84,VIC
2009,12,29,Banyule,6,69,VIC
2009,12,30,Banyule,7,72,VIC
2009,12,31,Banyule,31,44,VIC
2010,1,1,Banyule,9,99,VIC
2010,1,2,Banyule,9,100,VIC
2010,1,3,Banyule,13,67,VIC
2010,1,4,Banyule,7,65,VIC
2010,1,5,Banyule,6,76,VIC
2010,1,6,Banyule,9,71,VIC
2010,1,7,Banyule,15,57,VIC
2010,1,8,Banyule,7,69,VIC
2010,1,9,Banyule,6,41,VIC
2010,1,10,Banyule,6,71,VIC
2010,1,11,Banyule,7,69,VIC
2010,1,12,Banyule,19,30,VIC
2010,1,13,Banyule,7,67,VIC
2010,1,14,Banyule,11,52,VIC
2010,1,15,Banyule,6,66,VIC
2010,1,16,Banyule,9,79,VIC
2010,1,17,Banyule,19,59,VIC
2010,1,18,Banyule,13,93,VIC
2010,1,19,Banyule,15,70,VIC
2010,1,20,Banyule,6,69,VIC
2010,1,21,Banyule,4,73,VIC
2010,1,22,Banyule,9,56,VIC
2010,1,23,Banyule,15,67,VIC
2010,1,24,Banyule,0,75,VIC
2010,1,25,Banyule,6,77,VIC
2010,1,26,Banyule,2,79,VIC
2010,1,27,Banyule,15,63,VIC
2010,1,28,Banyule,4,78,VIC
2010,1,29,Banyule,24,74,VIC
2010,1,30,Banyule,6,67,VIC
2010,1,31,Banyule,24,40,VIC
2010,2,1,Banyule,13,64,VIC
2010,2,2,Banyule,9,71,VIC
2010,2,3,Banyule,4,46,VIC
2010,2,4,Banyule,17,37,VIC
2010,2,5,Banyule,11,100,VIC
2010,2,6,Banyule,11,66,VIC
2010,2,7,Banyule,7,76,VIC
2010,2,8,Banyule,11,74,VIC
2010,2,9,Banyule,7,68,VIC
2010,2,10,Banyule,4,80,VIC
2010,2,11,Banyule,6,69,VIC
2010,2,12,Banyule,11,98,VIC
2010,2,13,Banyule,9,98,VIC
2010,2,14,Banyule,6,92,VIC
2010,2,15,Banyule,15,76,VIC
2010,2,16,Banyule,13,76,VIC
2010,2,17,Banyule,7,89,VIC
2010,2,18,Banyule,11,76,VIC
2010,2,19,Banyule,7,66,VIC
2010,2,20,Banyule,7,38,VIC
2010,2,21,Banyule,15,67,VIC
2010,2,22,Banyule,7,97,VIC
2010,2,23,Banyule,13,62,VIC
2010,2,24,Banyule,6,77,VIC
2010,2,25,Banyule,6,77,VIC
2010,2,26,Banyule,7,69,VIC
2010,2,27,Banyule,15,57,VIC
2010,2,28,Banyule,13,65,VIC
2010,3,1,Banyule,13,50,VIC
2010,3,2,Banyule,6,71,VIC
2010,3,3,Banyule,9,75,VIC
2010,3,4,Banyule,7,70,VIC
2010,3,5,Banyule,0,61,VIC
2010,3,6,Banyule,2,94,VIC
2010,3,7,Banyule,9,100,VIC
2010,3,8,Banyule,7,99,VIC
2010,3,9,Banyule,15,68,VIC
2010,3,10,Banyule,13,66,VIC
2010,3,11,Banyule,0,79,VIC
2010,3,12,Banyule,7,88,VIC
2010,3,13,Banyule,9,87,VIC
2010,3,14,Banyule,7,79,VIC
2010,3,15,Banyule,7,73,VIC
2010,3,16,Banyule,9,61,VIC
2010,3,17,Banyule,9,57,VIC
2010,3,18,Banyule,7,69,VIC
2010,3,19,Banyule,9,43,VIC
2010,3,20,Banyule,0,81,VIC
2010,3,21,Banyule,6,67,VIC
2010,3,22,Banyule,9,71,VIC
2010,3,23,Banyule,13,67,VIC
2010,3,24,Banyule,7,82,VIC
2010,3,25,Banyule,0,100,VIC
2010,3,26,Banyule,15,41,VIC
2010,3,27,Banyule,7,77,VIC
2010,3,28,Banyule,9,63,VIC
2010,3,29,Banyule,6,100,VIC
2010,3,30,Banyule,7,85,VIC
2010,3,31,Banyule,6,99,VIC
2010,4,1,Banyule,6,87,VIC
2010,4,2,Banyule,7,96,VIC
2010,4,3,Banyule,0,83,VIC
2010,4,4,Banyule,6,80,VIC
2010,4,5,Banyule,13,66,VIC
2010,4,6,Banyule,13,42,VIC
2010,4,7,Banyule,2,100,VIC
2010,4,8,Banyule,17,74,VIC
2010,4,9,Banyule,11,100,VIC
2010,4,10,Banyule,11,84,VIC
2010,4,11,Banyule,19,63,VIC
2010,4,12,Banyule,20,71,VIC
2010,4,13,Banyule,13,66,VIC
2010,4,14,Banyule,13,74,VIC
2010,4,15,Banyule,0,88,VIC
2010,4,16,Banyule,6,100,VIC
2010,4,17,Banyule,9,76,VIC
2010,4,18,Banyule,6,69,VIC
2010,4,19,Banyule,11,75,VIC
2010,4,20,Banyule,7,59,VIC
2010,4,21,Banyule,9,99,VIC
2010,4,22,Banyule,6,85,VIC
2010,4,23,Banyule,11,47,VIC
2010,4,24,Banyule,20,87,VIC
2010,4,25,Banyule,9,80,VIC
2010,4,26,Banyule,7,99,VIC
2010,4,27,Banyule,19,64,VIC
2010,4,28,Banyule,19,66,VIC
2010,4,29,Banyule,11,77,VIC
2010,4,30,Banyule,7,94,VIC
2010,5,1,Banyule,7,100,VIC
2010,5,2,Banyule,19,59,VIC
2010,5,3,Banyule,6,100,VIC
2010,5,4,Banyule,19,41,VIC
2010,5,5,Banyule,6,75,VIC
2010,5,6,Banyule,9,99,VIC
2010,5,7,Banyule,20,77,VIC
2010,5,8,Banyule,4,100,VIC
2010,5,9,Banyule,13,70,VIC
2010,5,10,Banyule,13,68,VIC
2010,5,11,Banyule,2,99,VIC
2010,5,12,Banyule,11,84,VIC
2010,5,13,Banyule,7,100,VIC
2010,5,14,Banyule,2,100,VIC
2010,5,15,Banyule,7,79,VIC
2010,5,16,Banyule,6,100,VIC
2010,5,17,Banyule,4,100,VIC
2010,5,18,Banyule,4,100,VIC
2010,5,19,Banyule,6,99,VIC
2010,5,20,Banyule,6,94,VIC
2010,5,21,Banyule,6,100,VIC
2010,5,22,Banyule,7,99,VIC
2010,5,23,Banyule,7,99,VIC
2010,5,24,Banyule,11,60,VIC
2010,5,25,Banyule,4,100,VIC
2010,5,26,Banyule,0,100,VIC
2010,5,27,Banyule,4,100,VIC
2010,5,28,Banyule,0,99,VIC
2010,5,29,Banyule,0,100,VIC
2010,5,30,Banyule,20,94,VIC
2010,5,31,Banyule,15,90,VIC
2010,6,1,Banyule,6,100,VIC
2010,6,2,Banyule,0,99,VIC
2010,6,3,Banyule,6,100,VIC
2010,6,4,Banyule,0,100,VIC
2010,6,5,Banyule,2,100,VIC
2010,6,6,Banyule,9,100,VIC
2010,6,7,Banyule,6,99,VIC
2010,6,8,Banyule,7,76,VIC
2010,6,9,Banyule,19,93,VIC
2010,6,10,Banyule,7,90,VIC
2010,6,11,Banyule,11,99,VIC
2010,6,12,Banyule,9,99,VIC
2010,6,13,Banyule,0,91,VIC
2010,6,14,Banyule,7,93,VIC
2010,6,15,Banyule,7,93,VIC
2010,6,16,Banyule,7,99,VIC
2010,6,17,Banyule,19,68,VIC
2010,6,18,Banyule,19,79,VIC
2010,6,19,Banyule,11,81,VIC
2010,6,20,Banyule,9,100,VIC
2010,6,21,Banyule,6,100,VIC
2010,6,22,Banyule,6,99,VIC
2010,6,23,Banyule,7,99,VIC
2010,6,24,Banyule,11,68,VIC
2010,6,25,Banyule,11,93,VIC
2010,6,26,Banyule,9,89,VIC
2010,6,27,Banyule,4,99,VIC
2010,6,28,Banyule,7,90,VIC
2010,6,29,Banyule,11,82,VIC
2010,6,30,Banyule,15,88,VIC
2010,7,1,Banyule,13,83,VIC
2010,7,2,Banyule,11,85,VIC
2010,7,3,Banyule,7,83,VIC
2010,7,4,Banyule,0,99,VIC
2010,7,5,Banyule,7,100,VIC
2010,7,6,Banyule,4,99,VIC
2010,7,7,Banyule,0,99,VIC
2010,7,8,Banyule,0,100,VIC
2010,7,9,Banyule,2,99,VIC
2010,7,10,Banyule,22,60,VIC
2010,7,11,Banyule,13,80,VIC
2010,7,12,Banyule,0,99,VIC
2010,7,13,Banyule,13,60,VIC
2010,7,14,Banyule,17,70,VIC
2010,7,15,Banyule,6,98,VIC
2010,7,16,Banyule,0,91,VIC
2010,7,17,Banyule,7,86,VIC
2010,7,18,Banyule,24,72,VIC
2010,7,19,Banyule,0,99,VIC
2010,7,20,Banyule,11,99,VIC
2010,7,21,Banyule,6,100,VIC
2010,7,22,Banyule,6,100,VIC
2010,7,23,Banyule,9,100,VIC
2010,7,24,Banyule,4,96,VIC
2010,7,25,Banyule,6,100,VIC
2010,7,26,Banyule,6,100,VIC
2010,7,27,Banyule,6,99,VIC
2010,7,28,Banyule,2,100,VIC
2010,7,29,Banyule,9,97,VIC
2010,7,30,Banyule,7,99,VIC
2010,7,31,Banyule,13,74,VIC
2010,8,1,Banyule,17,95,VIC
2010,8,2,Banyule,9,99,VIC
2010,8,3,Banyule,9,95,VIC
2010,8,4,Banyule,15,73,VIC
2010,8,5,Banyule,13,88,VIC
2010,8,6,Banyule,9,99,VIC
2010,8,7,Banyule,2,100,VIC
2010,8,8,Banyule,6,80,VIC
2010,8,9,Banyule,11,78,VIC
2010,8,10,Banyule,4,100,VIC
2010,8,11,Banyule,6,100,VIC
2010,8,12,Banyule,24,83,VIC
2010,8,13,Banyule,7,99,VIC
2010,8,14,Banyule,28,64,VIC
2010,8,15,Banyule,20,84,VIC
2010,8,16,Banyule,17,84,VIC
2010,8,17,Banyule,4,89,VIC
2010,8,18,Banyule,17,65,VIC
2010,8,19,Banyule,19,67,VIC
2010,8,20,Banyule,24,69,VIC
2010,8,21,Banyule,19,73,VIC
2010,8,22,Banyule,15,69,VIC
2010,8,23,Banyule,6,79,VIC
2010,8,24,Banyule,17,68,VIC
2010,8,25,Banyule,24,78,VIC
2010,8,26,Banyule,17,72,VIC
2010,8,27,Banyule,17,73,VIC
2010,8,28,Banyule,4,99,VIC
2010,8,29,Banyule,0,99,VIC
2010,8,30,Banyule,7,91,VIC
2010,8,31,Banyule,17,62,VIC
2010,9,1,Banyule,7,99,VIC
2010,9,2,Banyule,11,80,VIC
2010,9,3,Banyule,7,99,VIC
2010,9,4,Banyule,19,93,VIC
2010,9,5,Banyule,22,73,VIC
2010,9,6,Banyule,11,64,VIC
2010,9,7,Banyule,4,99,VIC
2010,9,8,Banyule,9,93,VIC
2010,9,9,Banyule,13,66,VIC
2010,9,10,Banyule,6,82,VIC
2010,9,11,Banyule,15,65,VIC
2010,9,12,Banyule,13,62,VIC
2010,9,13,Banyule,13,71,VIC
2010,9,14,Banyule,7,75,VIC
2010,9,15,Banyule,19,64,VIC
2010,9,16,Banyule,22,67,VIC
2010,9,17,Banyule,17,65,VIC
2010,9,18,Banyule,7,86,VIC
2010,9,19,Banyule,9,87,VIC
2010,9,20,Banyule,9,90,VIC
2010,9,21,Banyule,17,100,VIC
2010,9,22,Banyule,6,89,VIC
2010,9,23,Banyule,15,73,VIC
2010,9,24,Banyule,11,69,VIC
2010,9,25,Banyule,24,66,VIC
2010,9,26,Banyule,6,84,VIC
2010,9,27,Banyule,22,63,VIC
2010,9,28,Banyule,17,57,VIC
2010,9,29,Banyule,9,79,VIC
2010,9,30,Banyule,9,70,VIC
2010,10,1,Banyule,4,75,VIC
2010,10,2,Banyule,9,78,VIC
2010,10,3,Banyule,0,82,VIC
2010,10,4,Banyule,15,57,VIC
2010,10,5,Banyule,9,80,VIC
2010,10,6,Banyule,4,98,VIC
2010,10,7,Banyule,15,70,VIC
2010,10,8,Banyule,13,82,VIC
2010,10,9,Banyule,6,85,VIC
2010,10,10,Banyule,6,89,VIC
2010,10,11,Banyule,15,45,VIC
2010,10,12,Banyule,24,61,VIC
2010,10,13,Banyule,7,100,VIC
2010,10,14,Banyule,11,91,VIC
2010,10,15,Banyule,30,100,VIC
2010,10,16,Banyule,13,97,VIC
2010,10,17,Banyule,13,80,VIC
2010,10,18,Banyule,15,66,VIC
2010,10,19,Banyule,4,73,VIC
2010,10,20,Banyule,6,81,VIC
2010,10,21,Banyule,6,99,VIC
2010,10,22,Banyule,9,68,VIC
2010,10,23,Banyule,19,99,VIC
2010,10,24,Banyule,11,59,VIC
2010,10,25,Banyule,2,72,VIC
2010,10,26,Banyule,19,54,VIC
2010,10,27,Banyule,13,61,VIC
2010,10,28,Banyule,4,71,VIC
2010,10,29,Banyule,20,56,VIC
2010,10,30,Banyule,0,99,VIC
2010,10,31,Banyule,15,100,VIC
2010,11,1,Banyule,9,80,VIC
2010,11,2,Banyule,13,92,VIC
2010,11,3,Banyule,20,86,VIC
2010,11,4,Banyule,13,68,VIC
2010,11,5,Banyule,2,79,VIC
2010,11,6,Banyule,7,73,VIC
2010,11,7,Banyule,15,57,VIC
2010,11,8,Banyule,9,65,VIC
2010,11,9,Banyule,4,69,VIC
2010,11,10,Banyule,26,58,VIC
2010,11,11,Banyule,7,79,VIC
2010,11,12,Banyule,13,53,VIC
2010,11,13,Banyule,15,100,VIC
2010,11,14,Banyule,11,92,VIC
2010,11,15,Banyule,6,81,VIC
2010,11,16,Banyule,2,77,VIC
2010,11,17,Banyule,7,71,VIC
2010,11,18,Banyule,13,64,VIC
2010,11,19,Banyule,15,58,VIC
2010,11,20,Banyule,9,74,VIC
2010,11,21,Banyule,4,74,VIC
2010,11,22,Banyule,6,76,VIC
2010,11,23,Banyule,19,41,VIC
2010,11,24,Banyule,17,49,VIC
2010,11,25,Banyule,11,100,VIC
2010,11,26,Banyule,2,98,VIC
2010,11,27,Banyule,13,95,VIC
2010,11,28,Banyule,20,95,VIC
2010,11,29,Banyule,13,78,VIC
2010,11,30,Banyule,2,71,VIC
2010,12,1,Banyule,2,87,VIC
2010,12,2,Banyule,6,100,VIC
2010,12,4,Banyule,22,67,VIC
2010,12,5,Banyule,7,95,VIC
2010,12,6,Banyule,6,78,VIC
2010,12,7,Banyule,17,59,VIC
2010,12,8,Banyule,15,69,VIC
2010,12,9,Banyule,13,75,VIC
2010,12,10,Banyule,22,51,VIC
2010,12,11,Banyule,22,62,VIC
2010,12,12,Banyule,19,57,VIC
2010,12,13,Banyule,7,56,VIC
2010,12,14,Banyule,6,71,VIC
2010,12,15,Banyule,20,58,VIC
2010,12,16,Banyule,6,62,VIC
2010,12,17,Banyule,11,60,VIC
2010,12,18,Banyule,15,86,VIC
2010,12,19,Banyule,17,61,VIC
2010,12,20,Banyule,26,71,VIC
2010,12,21,Banyule,17,70,VIC
2010,12,22,Banyule,7,67,VIC
2010,12,23,Banyule,11,66,VIC
2010,12,24,Banyule,13,67,VIC
2010,12,25,Banyule,0,87,VIC
2010,12,26,Banyule,11,65,VIC
2010,12,27,Banyule,22,66,VIC
2010,12,28,Banyule,7,68,VIC
2010,12,29,Banyule,20,35,VIC
2010,12,30,Banyule,7,68,VIC
2010,12,31,Banyule,7,69,VIC
2011,1,1,Banyule,15,76,VIC
2011,1,2,Banyule,11,59,VIC
2011,1,3,Banyule,9,60,VIC
2011,1,4,Banyule,6,71,VIC
2011,1,5,Banyule,9,73,VIC
2011,1,6,Banyule,4,77,VIC
2011,1,7,Banyule,15,48,VIC
2011,1,8,Banyule,19,51,VIC
2011,1,9,Banyule,9,80,VIC
2011,1,10,Banyule,7,91,VIC
2011,1,11,Banyule,6,99,VIC
2011,1,12,Banyule,9,100,VIC
2011,1,13,Banyule,11,79,VIC
2011,1,14,Banyule,15,74,VIC
2011,1,15,Banyule,4,80,VIC
2011,1,16,Banyule,6,99,VIC
2011,1,17,Banyule,15,62,VIC
2011,1,18,Banyule,15,71,VIC
2011,1,19,Banyule,9,69,VIC
2011,1,20,Banyule,7,81,VIC
2011,1,21,Banyule,15,58,VIC
2011,1,22,Banyule,6,82,VIC
2011,1,23,Banyule,7,85,VIC
2011,1,24,Banyule,4,99,VIC
2011,1,25,Banyule,4,68,VIC
2011,1,26,Banyule,15,99,VIC
2011,1,27,Banyule,2,85,VIC
2011,1,28,Banyule,11,66,VIC
2011,1,29,Banyule,6,73,VIC
2011,1,30,Banyule,6,56,VIC
2011,1,31,Banyule,7,77,VIC
2011,2,1,Banyule,24,35,VIC
2011,2,2,Banyule,4,69,VIC
2011,2,3,Banyule,11,99,VIC
2011,2,4,Banyule,7,100,VIC
2011,2,5,Banyule,7,100,VIC
2011,2,6,Banyule,19,63,VIC
2011,2,7,Banyule,6,77,VIC
2011,2,8,Banyule,11,75,VIC
2011,2,9,Banyule,4,89,VIC
2011,2,10,Banyule,6,94,VIC
2011,2,11,Banyule,11,99,VIC
2011,2,12,Banyule,17,69,VIC
2011,2,13,Banyule,4,82,VIC
2011,2,14,Banyule,9,82,VIC
2011,2,15,Banyule,7,89,VIC
2011,2,16,Banyule,7,78,VIC
2011,2,17,Banyule,7,100,VIC
2011,2,18,Banyule,6,89,VIC
2011,2,19,Banyule,19,82,VIC
2011,2,20,Banyule,17,62,VIC
2011,2,21,Banyule,17,70,VIC
2011,2,22,Banyule,6,73,VIC
2011,2,23,Banyule,6,77,VIC
2011,2,24,Banyule,9,84,VIC
2011,2,25,Banyule,7,84,VIC
2011,2,26,Banyule,6,88,VIC
2011,2,27,Banyule,11,100,VIC
2011,2,28,Banyule,7,88,VIC
2011,3,1,Banyule,17,78,VIC
2011,3,2,Banyule,6,70,VIC
2011,3,3,Banyule,13,67,VIC
2011,3,4,Banyule,17,69,VIC
2011,3,5,Banyule,13,63,VIC
2011,3,6,Banyule,6,87,VIC
2011,3,7,Banyule,11,55,VIC
2011,3,8,Banyule,13,43,VIC
2011,3,9,Banyule,2,84,VIC
2011,3,10,Banyule,11,100,VIC
2011,3,11,Banyule,4,92,VIC
2011,3,12,Banyule,7,99,VIC
2011,3,13,Banyule,15,75,VIC
2011,3,14,Banyule,6,76,VIC
2011,3,15,Banyule,4,100,VIC
2011,3,16,Banyule,7,64,VIC
2011,3,17,Banyule,7,69,VIC
2011,3,18,Banyule,9,67,VIC
2011,3,19,Banyule,6,99,VIC
2011,3,20,Banyule,7,97,VIC
2011,3,21,Banyule,6,95,VIC
2011,3,22,Banyule,0,100,VIC
2011,3,23,Banyule,6,83,VIC
2011,3,24,Banyule,7,88,VIC
2011,3,25,Banyule,13,98,VIC
2011,3,26,Banyule,4,80,VIC
2011,3,27,Banyule,4,94,VIC
2011,3,28,Banyule,0,94,VIC
2011,3,29,Banyule,4,100,VIC
2011,3,30,Banyule,11,94,VIC
2011,3,31,Banyule,9,63,VIC
2011,5,1,Banyule,2,92,VIC
2011,5,2,Banyule,6,100,VIC
2011,5,3,Banyule,6,100,VIC
2011,5,4,Banyule,4,99,VIC
2011,5,5,Banyule,13,62,VIC
2011,5,6,Banyule,9,73,VIC
2011,5,7,Banyule,2,99,VIC
2011,5,8,Banyule,4,94,VIC
2011,5,9,Banyule,0,99,VIC
2011,5,10,Banyule,WNW,9,VIC
2011,5,11,Banyule,15,76,VIC
2011,5,12,Banyule,7,99,VIC
2011,5,13,Banyule,13,87,VIC
2011,5,14,Banyule,9,99,VIC
2011,5,15,Banyule,7,85,VIC
2011,5,16,Banyule,9,66,VIC
2011,5,17,Banyule,6,85,VIC
2011,5,18,Banyule,4,99,VIC
2011,5,19,Banyule,0,99,VIC
2011,5,20,Banyule,6,93,VIC
2011,5,21,Banyule,9,65,VIC
2011,5,22,Banyule,19,61,VIC
2011,5,23,Banyule,6,100,VIC
2011,5,24,Banyule,13,99,VIC
2011,5,25,Banyule,4,91,VIC
2011,5,26,Banyule,0,91,VIC
2011,5,27,Banyule,7,92,VIC
2011,5,28,Banyule,7,99,VIC
2011,5,29,Banyule,6,100,VIC
2011,5,30,Banyule,4,100,VIC
2011,5,31,Banyule,9,99,VIC
2011,6,1,Banyule,4,99,VIC
2011,6,2,Banyule,0,99,VIC
2011,6,3,Banyule,6,74,VIC
2011,6,4,Banyule,7,78,VIC
2011,6,5,Banyule,13,61,VIC
2011,6,6,Banyule,6,98,VIC
2011,6,7,Banyule,28,67,VIC
2011,6,8,Banyule,19,84,VIC
2011,6,9,Banyule,11,83,VIC
2011,6,10,Banyule,6,99,VIC
2011,6,11,Banyule,0,99,VIC
2011,6,12,Banyule,0,100,VIC
2011,6,13,Banyule,0,100,VIC
2011,6,14,Banyule,4,100,VIC
2011,6,15,Banyule,0,100,VIC
2011,6,16,Banyule,9,99,VIC
2011,6,17,Banyule,15,94,VIC
2011,6,18,Banyule,13,91,VIC
2011,6,19,Banyule,13,82,VIC
2011,6,20,Banyule,15,78,VIC
2011,6,21,Banyule,13,76,VIC
2011,6,22,Banyule,15,76,VIC
2011,6,23,Banyule,9,90,VIC
2011,6,24,Banyule,15,81,VIC
2011,6,25,Banyule,15,90,VIC
2011,6,26,Banyule,17,75,VIC
2011,6,27,Banyule,4,99,VIC
2011,6,28,Banyule,0,100,VIC
2011,6,29,Banyule,11,100,VIC
2011,6,30,Banyule,7,94,VIC
2011,7,1,Banyule,6,89,VIC
2011,7,2,Banyule,20,70,VIC
2011,7,3,Banyule,17,57,VIC
2011,7,4,Banyule,22,78,VIC
2011,7,5,Banyule,22,66,VIC
2011,7,6,Banyule,17,74,VIC
2011,7,7,Banyule,13,86,VIC
2011,7,8,Banyule,15,69,VIC
2011,7,9,Banyule,15,71,VIC
2011,7,10,Banyule,24,67,VIC
2011,7,11,Banyule,7,88,VIC
2011,7,12,Banyule,11,68,VIC
2011,7,13,Banyule,11,96,VIC
2011,7,14,Banyule,7,100,VIC
2011,7,15,Banyule,6,100,VIC
2011,7,16,Banyule,NE,11,VIC
2011,7,17,Banyule,13,82,VIC
2011,7,18,Banyule,6,99,VIC
2011,7,19,Banyule,13,100,VIC
2011,7,20,Banyule,13,89,VIC
2011,7,21,Banyule,13,98,VIC
2011,7,22,Banyule,0,99,VIC
2011,7,23,Banyule,6,100,VIC
2011,7,24,Banyule,7,100,VIC
2011,7,25,Banyule,0,100,VIC
2011,7,26,Banyule,7,99,VIC
2011,7,27,Banyule,9,99,VIC
2011,7,28,Banyule,17,72,VIC
2011,7,29,Banyule,11,62,VIC
2011,7,30,Banyule,11,49,VIC
2011,7,31,Banyule,9,82,VIC
2011,8,1,Banyule,11,87,VIC
2011,8,2,Banyule,7,68,VIC
2011,8,3,Banyule,6,67,VIC
2011,8,4,Banyule,19,36,VIC
2011,8,5,Banyule,13,47,VIC
2011,8,6,Banyule,0,91,VIC
2011,8,7,Banyule,7,100,VIC
2011,8,8,Banyule,4,99,VIC
2011,8,9,Banyule,7,95,VIC
2011,8,10,Banyule,2,100,VIC
2011,8,11,Banyule,11,85,VIC
2011,8,12,Banyule,2,100,VIC
2011,8,13,Banyule,4,100,VIC
2011,8,14,Banyule,2,100,VIC
2011,8,15,Banyule,11,99,VIC
2011,8,16,Banyule,11,72,VIC
2011,8,17,Banyule,19,69,VIC
2011,8,18,Banyule,11,81,VIC
2011,8,19,Banyule,7,100,VIC
2011,8,20,Banyule,2,100,VIC
2011,8,21,Banyule,7,99,VIC
2011,8,22,Banyule,7,98,VIC
2011,8,23,Banyule,9,94,VIC
2011,8,24,Banyule,7,94,VIC
2011,8,25,Banyule,20,61,VIC
2011,8,26,Banyule,7,99,VIC
2011,8,27,Banyule,4,79,VIC
2011,8,28,Banyule,6,81,VIC
2011,8,29,Banyule,17,79,VIC
2011,8,30,Banyule,4,95,VIC
2011,8,31,Banyule,9,79,VIC
2011,9,1,Banyule,6,99,VIC
2011,9,2,Banyule,11,97,VIC
2011,9,3,Banyule,19,49,VIC
2011,9,4,Banyule,24,46,VIC
2011,9,5,Banyule,4,99,VIC
2011,9,6,Banyule,19,65,VIC
2011,9,7,Banyule,9,68,VIC
2011,9,8,Banyule,0,88,VIC
2011,9,9,Banyule,9,99,VIC
2011,9,10,Banyule,17,79,VIC
2011,9,11,Banyule,17,99,VIC
2011,9,12,Banyule,11,61,VIC
2011,9,13,Banyule,15,62,VIC
2011,9,14,Banyule,13,54,VIC
2011,9,15,Banyule,6,86,VIC
2011,9,16,Banyule,7,65,VIC
2011,9,17,Banyule,6,95,VIC
2011,9,18,Banyule,7,88,VIC
2011,9,19,Banyule,24,40,VIC
2011,9,20,Banyule,19,86,VIC
2011,9,21,Banyule,15,66,VIC
2011,9,22,Banyule,20,54,VIC
2011,9,23,Banyule,19,53,VIC
2011,9,24,Banyule,15,59,VIC
2011,9,25,Banyule,13,67,VIC
2011,9,26,Banyule,19,50,VIC
2011,9,27,Banyule,20,50,VIC
2011,9,28,Banyule,19,42,VIC
2011,9,29,Banyule,9,99,VIC
2011,9,30,Banyule,11,70,VIC
2011,10,1,Banyule,11,99,VIC
2011,10,2,Banyule,13,67,VIC
2011,10,3,Banyule,6,88,VIC
2011,10,4,Banyule,4,89,VIC
2011,10,5,Banyule,9,86,VIC
2011,10,6,Banyule,0,93,VIC
2011,10,7,Banyule,6,99,VIC
2011,10,8,Banyule,9,100,VIC
2011,10,9,Banyule,13,90,VIC
2011,10,10,Banyule,7,75,VIC
2011,10,11,Banyule,9,76,VIC
2011,10,12,Banyule,6,85,VIC
2011,10,13,Banyule,6,89,VIC
2011,10,14,Banyule,7,91,VIC
2011,10,15,Banyule,15,68,VIC
2011,10,16,Banyule,19,65,VIC
2011,10,17,Banyule,6,81,VIC
2011,10,18,Banyule,7,83,VIC
2011,10,19,Banyule,9,57,VIC
2011,10,20,Banyule,15,36,VIC
2011,10,21,Banyule,2,100,VIC
2011,10,22,Banyule,7,99,VIC
2011,10,23,Banyule,7,100,VIC
2011,10,24,Banyule,15,88,VIC
2011,10,25,Banyule,13,82,VIC
2011,10,26,Banyule,6,72,VIC
2011,10,27,Banyule,9,61,VIC
2011,10,28,Banyule,24,57,VIC
2011,10,29,Banyule,11,94,VIC
2011,10,30,Banyule,20,99,VIC
2011,10,31,Banyule,13,75,VIC
2011,11,1,Banyule,11,79,VIC
2011,11,2,Banyule,15,84,VIC
2011,11,3,Banyule,13,69,VIC
2011,11,4,Banyule,6,93,VIC
2011,11,5,Banyule,7,79,VIC
2011,11,6,Banyule,15,45,VIC
2011,11,7,Banyule,4,89,VIC
2011,11,8,Banyule,9,100,VIC
2011,11,9,Banyule,6,78,VIC
2011,11,10,Banyule,20,72,VIC
2011,11,11,Banyule,2,68,VIC
2011,11,12,Banyule,11,66,VIC
2011,11,13,Banyule,7,92,VIC
2011,11,14,Banyule,9,55,VIC
2011,11,15,Banyule,9,69,VIC
