Day,Month,Year,Humidity,State,Suburb,location,Windspeed,Date Time
11,3,2016,93.0,VIC,,Horsham,9,2016-03-11
12,3,2016,97.0,VIC,,Horsham,13,2016-03-12
13,3,2016,97.0,VIC,,Horsham,13,2016-03-13
14,3,2016,79.0,VIC,,Horsham,20,2016-03-14
15,3,2016,81.0,VIC,,Horsham,15,2016-03-15
16,3,2016,69.0,VIC,,Horsham,24,2016-03-16
17,3,2016,48.0,VIC,,Horsham,13,2016-03-17
18,3,2016,84.0,VIC,,Horsham,39,2016-03-18
19,3,2016,91.0,VIC,,Horsham,7,2016-03-19
20,3,2016,80.0,VIC,,Horsham,17,2016-03-20
21,3,2016,84.0,VIC,,Horsham,9,2016-03-21
22,3,2016,76.0,VIC,,Horsham,15,2016-03-22
23,3,2016,36.0,VIC,,Horsham,9,2016-03-23
24,3,2016,84.0,VIC,,Horsham,15,2016-03-24
25,3,2016,77.0,VIC,,Horsham,20,2016-03-25
26,3,2016,87.0,VIC,,Horsham,7,2016-03-26
27,3,2016,83.0,VIC,,Horsham,17,2016-03-27
28,3,2016,70.0,VIC,,Horsham,11,2016-03-28
29,3,2016,79.0,VIC,,Horsham,20,2016-03-29
30,3,2016,58.0,VIC,,Horsham,11,2016-03-30
31,3,2016,91.0,VIC,,Horsham,7,2016-03-31
1,4,2016,57.0,VIC,,Horsham,15,2016-04-01
2,4,2016,80.0,VIC,,Horsham,20,2016-04-02
3,4,2016,66.0,VIC,,Horsham,13,2016-04-03
4,4,2016,65.0,VIC,,Horsham,7,2016-04-04
5,4,2016,31.0,VIC,,Horsham,20,2016-04-05
6,4,2016,85.0,VIC,,Horsham,15,2016-04-06
7,4,2016,82.0,VIC,,Horsham,0,2016-04-07
8,4,2016,78.0,VIC,,Horsham,7,2016-04-08
9,4,2016,95.0,VIC,,Horsham,7,2016-04-09
10,4,2016,97.0,VIC,,Horsham,19,2016-04-10
11,4,2016,78.0,VIC,,Horsham,26,2016-04-11
12,4,2016,77.0,VIC,,Horsham,24,2016-04-12
13,4,2016,81.0,VIC,,Horsham,11,2016-04-13
14,4,2016,66.0,VIC,,Horsham,13,2016-04-14
15,4,2016,44.0,VIC,,Horsham,2,2016-04-15
16,4,2016,69.0,VIC,,Horsham,19,2016-04-16
17,4,2016,62.0,VIC,,Horsham,17,2016-04-17
18,4,2016,75.0,VIC,,Horsham,13,2016-04-18
19,4,2016,42.0,VIC,,Horsham,6,2016-04-19
20,4,2016,32.0,VIC,,Horsham,15,2016-04-20
21,4,2016,84.0,VIC,,Horsham,13,2016-04-21
22,4,2016,71.0,VIC,,Horsham,28,2016-04-22
23,4,2016,71.0,VIC,,Horsham,7,2016-04-23
24,4,2016,76.0,VIC,,Horsham,13,2016-04-24
25,4,2016,47.0,VIC,,Horsham,9,2016-04-25
26,4,2016,45.0,VIC,,Horsham,9,2016-04-26
27,4,2016,46.0,VIC,,Horsham,17,2016-04-27
28,4,2016,76.0,VIC,,Horsham,7,2016-04-28
29,4,2016,86.0,VIC,,Horsham,11,2016-04-29
30,4,2016,85.0,VIC,,Horsham,9,2016-04-30
1,5,2016,79.0,VIC,,Horsham,31,2016-05-01
2,5,2016,68.0,VIC,,Horsham,17,2016-05-02
3,5,2016,67.0,VIC,,Horsham,37,2016-05-03
4,5,2016,95.0,VIC,,Horsham,15,2016-05-04
5,5,2016,64.0,VIC,,Horsham,20,2016-05-05
6,5,2016,67.0,VIC,,Horsham,13,2016-05-06
7,5,2016,49.0,VIC,,Horsham,13,2016-05-07
8,5,2016,75.0,VIC,,Horsham,15,2016-05-08
9,5,2016,76.0,VIC,,Horsham,20,2016-05-09
10,5,2016,80.0,VIC,,Horsham,39,2016-05-10
11,5,2016,84.0,VIC,,Horsham,19,2016-05-11
12,5,2016,87.0,VIC,,Horsham,31,2016-05-12
13,5,2016,84.0,VIC,,Horsham,19,2016-05-13
14,5,2016,80.0,VIC,,Horsham,11,2016-05-14
15,5,2016,88.0,VIC,,Horsham,28,2016-05-15
16,5,2016,74.0,VIC,,Horsham,11,2016-05-16
17,5,2016,86.0,VIC,,Horsham,15,2016-05-17
18,5,2016,75.0,VIC,,Horsham,15,2016-05-18
19,5,2016,89.0,VIC,,Horsham,20,2016-05-19
20,5,2016,97.0,VIC,,Horsham,7,2016-05-20
21,5,2016,87.0,VIC,,Horsham,9,2016-05-21
22,5,2016,85.0,VIC,,Horsham,17,2016-05-22
23,5,2016,84.0,VIC,,Horsham,20,2016-05-23
24,5,2016,96.0,VIC,,Horsham,11,2016-05-24
25,5,2016,63.0,VIC,,Horsham,20,2016-05-25
26,5,2016,91.0,VIC,,Horsham,20,2016-05-26
27,5,2016,97.0,VIC,,Horsham,9,2016-05-27
28,5,2016,86.0,VIC,,Horsham,17,2016-05-28
29,5,2016,82.0,VIC,,Horsham,0,2016-05-29
30,5,2016,79.0,VIC,,Horsham,19,2016-05-30
31,5,2016,79.0,VIC,,Horsham,19,2016-05-31
1,6,2016,91.0,VIC,,Horsham,13,2016-06-01
2,6,2016,91.0,VIC,,Horsham,19,2016-06-02
3,6,2016,81.0,VIC,,Horsham,13,2016-06-03
4,6,2016,87.0,VIC,,Horsham,4,2016-06-04
5,6,2016,98.0,VIC,,Horsham,4,2016-06-05
6,6,2016,89.0,VIC,,Horsham,22,2016-06-06
7,6,2016,87.0,VIC,,Horsham,31,2016-06-07
8,6,2016,97.0,VIC,,Horsham,11,2016-06-08
9,6,2016,89.0,VIC,,Horsham,17,2016-06-09
10,6,2016,96.0,VIC,,Horsham,19,2016-06-10
11,6,2016,92.0,VIC,,Horsham,13,2016-06-11
12,6,2016,4.0,VIC,,Horsham,18,2016-06-12
13,6,2016,85.0,VIC,,Horsham,11,2016-06-13
14,6,2016,86.0,VIC,,Horsham,9,2016-06-14
15,6,2016,95.0,VIC,,Horsham,0,2016-06-15
16,6,2016,93.0,VIC,,Horsham,22,2016-06-16
17,6,2016,98.0,VIC,,Horsham,7,2016-06-17
18,6,2016,91.0,VIC,,Horsham,17,2016-06-18
19,6,2016,96.0,VIC,,Horsham,11,2016-06-19
20,6,2016,95.0,VIC,,Horsham,19,2016-06-20
21,6,2016,91.0,VIC,,Horsham,24,2016-06-21
22,6,2016,89.0,VIC,,Horsham,20,2016-06-22
23,6,2016,87.0,VIC,,Horsham,26,2016-06-23
24,6,2016,86.0,VIC,,Horsham,24,2016-06-24
25,6,2016,92.0,VIC,,Horsham,6,2016-06-25
26,6,2016,86.0,VIC,,Horsham,7,2016-06-26
27,6,2016,91.0,VIC,,Horsham,13,2016-06-27
28,6,2016,94.0,VIC,,Horsham,11,2016-06-28
29,6,2016,87.0,VIC,,Horsham,9,2016-06-29
30,6,2016,80.0,VIC,,Horsham,26,2016-06-30
1,7,2016,90.0,VIC,,Horsham,9,2016-07-01
2,7,2016,97.0,VIC,,Horsham,9,2016-07-02
3,7,2016,92.0,VIC,,Horsham,13,2016-07-03
4,7,2016,86.0,VIC,,Horsham,13,2016-07-04
5,7,2016,95.0,VIC,,Horsham,13,2016-07-05
6,7,2016,96.0,VIC,,Horsham,17,2016-07-06
7,7,2016,97.0,VIC,,Horsham,9,2016-07-07
8,7,2016,97.0,VIC,,Horsham,7,2016-07-08
9,7,2016,99.0,VIC,,Horsham,0,2016-07-09
10,7,2016,95.0,VIC,,Horsham,19,2016-07-10
11,7,2016,75.0,VIC,,Horsham,30,2016-07-11
12,7,2016,72.0,VIC,,Horsham,39,2016-07-12
13,7,2016,90.0,VIC,,Horsham,19,2016-07-13
14,7,2016,97.0,VIC,,Horsham,13,2016-07-14
15,7,2016,93.0,VIC,,Horsham,13,2016-07-15
16,7,2016,7.0,VIC,,Horsham,19,2016-07-16
17,7,2016,97.0,VIC,,Horsham,9,2016-07-17
18,7,2016,89.0,VIC,,Horsham,11,2016-07-18
19,7,2016,97.0,VIC,,Horsham,0,2016-07-19
20,7,2016,95.0,VIC,,Horsham,7,2016-07-20
21,7,2016,92.0,VIC,,Horsham,13,2016-07-21
22,7,2016,82.0,VIC,,Horsham,28,2016-07-22
23,7,2016,80.0,VIC,,Horsham,19,2016-07-23
24,7,2016,88.0,VIC,,Horsham,13,2016-07-24
25,7,2016,92.0,VIC,,Horsham,20,2016-07-25
26,7,2016,96.0,VIC,,Horsham,22,2016-07-26
27,7,2016,85.0,VIC,,Horsham,24,2016-07-27
28,7,2016,96.0,VIC,,Horsham,15,2016-07-28
29,7,2016,88.0,VIC,,Horsham,22,2016-07-29
30,7,2016,92.0,VIC,,Horsham,13,2016-07-30
31,7,2016,97.0,VIC,,Horsham,0,2016-07-31
1,8,2016,93.0,VIC,,Horsham,17,2016-08-01
2,8,2016,88.0,VIC,,Horsham,7,2016-08-02
3,8,2016,98.0,VIC,,Horsham,9,2016-08-03
4,8,2016,97.0,VIC,,Horsham,13,2016-08-04
5,8,2016,88.0,VIC,,Horsham,11,2016-08-05
6,8,2016,88.0,VIC,,Horsham,11,2016-08-06
7,8,2016,75.0,VIC,,Horsham,9,2016-08-07
8,8,2016,76.0,VIC,,Horsham,15,2016-08-08
9,8,2016,73.0,VIC,,Horsham,13,2016-08-09
10,8,2016,84.0,VIC,,Horsham,24,2016-08-10
11,8,2016,95.0,VIC,,Horsham,15,2016-08-11
12,8,2016,92.0,VIC,,Horsham,15,2016-08-12
13,8,2016,98.0,VIC,,Horsham,11,2016-08-13
14,8,2016,97.0,VIC,,Horsham,11,2016-08-14
15,8,2016,100.0,VIC,,Horsham,9,2016-08-15
16,8,2016,81.0,VIC,,Horsham,15,2016-08-16
17,8,2016,91.0,VIC,,Horsham,9,2016-08-17
18,8,2016,68.0,VIC,,Horsham,17,2016-08-18
19,8,2016,90.0,VIC,,Horsham,24,2016-08-19
20,8,2016,89.0,VIC,,Horsham,19,2016-08-20
21,8,2016,88.0,VIC,,Horsham,17,2016-08-21
22,8,2016,99.0,VIC,,Horsham,0,2016-08-22
23,8,2016,99.0,VIC,,Horsham,11,2016-08-23
24,8,2016,89.0,VIC,,Horsham,9,2016-08-24
25,8,2016,88.0,VIC,,Horsham,15,2016-08-25
26,8,2016,95.0,VIC,,Horsham,6,2016-08-26
27,8,2016,79.0,VIC,,Horsham,15,2016-08-27
28,8,2016,65.0,VIC,,Horsham,11,2016-08-28
29,8,2016,64.0,VIC,,Horsham,19,2016-08-29
30,8,2016,91.0,VIC,,Horsham,24,2016-08-30
31,8,2016,91.0,VIC,,Horsham,22,2016-08-31
1,9,2016,94.0,VIC,,Horsham,7,2016-09-01
2,9,2016,98.0,VIC,,Horsham,15,2016-09-02
3,9,2016,89.0,VIC,,Horsham,13,2016-09-03
4,9,2016,91.0,VIC,,Horsham,9,2016-09-04
5,9,2016,83.0,VIC,,Horsham,13,2016-09-05
6,9,2016,83.0,VIC,,Horsham,9,2016-09-06
7,9,2016,86.0,VIC,,Horsham,19,2016-09-07
8,9,2016,71.0,VIC,,Horsham,19,2016-09-08
9,9,2016,93.0,VIC,,Horsham,24,2016-09-09
10,9,2016,91.0,VIC,,Horsham,17,2016-09-10
11,9,2016,80.0,VIC,,Horsham,15,2016-09-11
12,9,2016,81.0,VIC,,Horsham,13,2016-09-12
13,9,2016,95.0,VIC,,Horsham,24,2016-09-13
14,9,2016,90.0,VIC,,Horsham,13,2016-09-14
15,9,2016,91.0,VIC,,Horsham,28,2016-09-15
16,9,2016,97.0,VIC,,Horsham,15,2016-09-16
17,9,2016,70.0,VIC,,Horsham,15,2016-09-17
18,9,2016,69.0,VIC,,Horsham,33,2016-09-18
19,9,2016,97.0,VIC,,Horsham,7,2016-09-19
20,9,2016,73.0,VIC,,Horsham,13,2016-09-20
21,9,2016,95.0,VIC,,Horsham,13,2016-09-21
22,9,2016,61.0,VIC,,Horsham,28,2016-09-22
23,9,2016,72.0,VIC,,Horsham,20,2016-09-23
24,9,2016,68.0,VIC,,Horsham,17,2016-09-24
25,9,2016,81.0,VIC,,Horsham,13,2016-09-25
26,9,2016,74.0,VIC,,Horsham,13,2016-09-26
27,9,2016,73.0,VIC,,Horsham,19,2016-09-27
28,9,2016,75.0,VIC,,Horsham,13,2016-09-28
29,9,2016,78.0,VIC,,Horsham,24,2016-09-29
30,9,2016,94.0,VIC,,Horsham,19,2016-09-30
1,10,2016,73.0,VIC,,Horsham,26,2016-10-01
2,10,2016,64.0,VIC,,Horsham,17,2016-10-02
3,10,2016,80.0,VIC,,Horsham,31,2016-10-03
4,10,2016,93.0,VIC,,Horsham,30,2016-10-04
5,10,2016,92.0,VIC,,Horsham,24,2016-10-05
6,10,2016,78.0,VIC,,Horsham,13,2016-10-06
7,10,2016,62.0,VIC,,Horsham,15,2016-10-07
8,10,2016,82.0,VIC,,Horsham,13,2016-10-08
9,10,2016,66.0,VIC,,Horsham,19,2016-10-09
10,10,2016,80.0,VIC,,Horsham,26,2016-10-10
11,10,2016,77.0,VIC,,Horsham,20,2016-10-11
12,10,2016,92.0,VIC,,Horsham,20,2016-10-12
13,10,2016,93.0,VIC,,Horsham,11,2016-10-13
14,10,2016,79.0,VIC,,Horsham,15,2016-10-14
15,10,2016,48.0,VIC,,Horsham,17,2016-10-15
16,10,2016,71.0,VIC,,Horsham,19,2016-10-16
17,10,2016,87.0,VIC,,Horsham,17,2016-10-17
18,10,2016,82.0,VIC,,Horsham,20,2016-10-18
19,10,2016,87.0,VIC,,Horsham,9,2016-10-19
20,10,2016,61.0,VIC,,Horsham,15,2016-10-20
21,10,2016,92.0,VIC,,Horsham,19,2016-10-21
22,10,2016,74.0,VIC,,Horsham,26,2016-10-22
23,10,2016,80.0,VIC,,Horsham,17,2016-10-23
24,10,2016,70.0,VIC,,Horsham,15,2016-10-24
25,10,2016,43.0,VIC,,Horsham,20,2016-10-25
26,10,2016,76.0,VIC,,Horsham,26,2016-10-26
27,10,2016,74.0,VIC,,Horsham,19,2016-10-27
28,10,2016,64.0,VIC,,Horsham,7,2016-10-28
29,10,2016,61.0,VIC,,Horsham,20,2016-10-29
30,10,2016,62.0,VIC,,Horsham,33,2016-10-30
31,10,2016,70.0,VIC,,Horsham,19,2016-10-31
1,11,2016,76.0,VIC,,Horsham,20,2016-11-01
2,11,2016,74.0,VIC,,Horsham,17,2016-11-02
3,11,2016,79.0,VIC,,Horsham,9,2016-11-03
4,11,2016,55.0,VIC,,Horsham,15,2016-11-04
5,11,2016,56.0,VIC,,Horsham,39,2016-11-05
6,11,2016,81.0,VIC,,Horsham,19,2016-11-06
7,11,2016,36.0,VIC,,Horsham,24,2016-11-07
8,11,2016,62.0,VIC,,Horsham,24,2016-11-08
9,11,2016,71.0,VIC,,Horsham,11,2016-11-09
10,11,2016,67.0,VIC,,Horsham,17,2016-11-10
11,11,2016,60.0,VIC,,Horsham,20,2016-11-11
12,11,2016,71.0,VIC,,Horsham,39,2016-11-12
13,11,2016,93.0,VIC,,Horsham,43,2016-11-13
14,11,2016,74.0,VIC,,Horsham,30,2016-11-14
15,11,2016,81.0,VIC,,Horsham,19,2016-11-15
16,11,2016,79.0,VIC,,Horsham,9,2016-11-16
17,11,2016,38.0,VIC,,Horsham,11,2016-11-17
18,11,2016,69.0,VIC,,Horsham,15,2016-11-18
19,11,2016,64.0,VIC,,Horsham,9,2016-11-19
20,11,2016,53.0,VIC,,Horsham,20,2016-11-20
21,11,2016,38.0,VIC,,Horsham,13,2016-11-21
22,11,2016,82.0,VIC,,Horsham,19,2016-11-22
23,11,2016,65.0,VIC,,Horsham,26,2016-11-23
24,11,2016,60.0,VIC,,Horsham,19,2016-11-24
25,11,2016,53.0,VIC,,Horsham,28,2016-11-25
26,11,2016,64.0,VIC,,Horsham,22,2016-11-26
27,11,2016,60.0,VIC,,Horsham,19,2016-11-27
28,11,2016,61.0,VIC,,Horsham,13,2016-11-28
29,11,2016,50.0,VIC,,Horsham,9,2016-11-29
30,11,2016,71.0,VIC,,Horsham,19,2016-11-30
1,12,2016,69.0,VIC,,Horsham,7,2016-12-01
2,12,2016,67.0,VIC,,Horsham,13,2016-12-02
3,12,2016,46.0,VIC,,Horsham,15,2016-12-03
4,12,2016,30.0,VIC,,Horsham,11,2016-12-04
5,12,2016,62.0,VIC,,Horsham,28,2016-12-05
6,12,2016,66.0,VIC,,Horsham,19,2016-12-06
7,12,2016,48.0,VIC,,Horsham,13,2016-12-07
8,12,2016,72.0,VIC,,Horsham,39,2016-12-08
9,12,2016,59.0,VIC,,Horsham,30,2016-12-09
10,12,2016,62.0,VIC,,Horsham,11,2016-12-10
11,12,2016,58.0,VIC,,Horsham,17,2016-12-11
12,12,2016,46.0,VIC,,Horsham,13,2016-12-12
13,12,2016,19.0,VIC,,Horsham,19,2016-12-13
14,12,2016,61.0,VIC,,Horsham,22,2016-12-14
15,12,2016,56.0,VIC,,Horsham,15,2016-12-15
16,12,2016,49.0,VIC,,Horsham,13,2016-12-16
17,12,2016,64.0,VIC,,Horsham,30,2016-12-17
18,12,2016,56.0,VIC,,Horsham,11,2016-12-18
19,12,2016,32.0,VIC,,Horsham,15,2016-12-19
20,12,2016,64.0,VIC,,Horsham,37,2016-12-20
21,12,2016,59.0,VIC,,Horsham,24,2016-12-21
22,12,2016,63.0,VIC,,Horsham,9,2016-12-22
23,12,2016,36.0,VIC,,Horsham,11,2016-12-23
24,12,2016,51.0,VIC,,Horsham,20,2016-12-24
25,12,2016,42.0,VIC,,Horsham,9,2016-12-25
26,12,2016,34.0,VIC,,Horsham,28,2016-12-26
27,12,2016,76.0,VIC,,Horsham,22,2016-12-27
28,12,2016,87.0,VIC,,Horsham,22,2016-12-28
29,12,2016,56.0,VIC,,Horsham,24,2016-12-29
30,12,2016,69.0,VIC,,Horsham,26,2016-12-30
31,12,2016,64.0,VIC,,Horsham,19,2016-12-31
1,1,2017,75.0,VIC,,Horsham,17,2017-01-01
2,1,2017,71.0,VIC,,Horsham,28,2017-01-02
3,1,2017,58.0,VIC,,Horsham,22,2017-01-03
4,1,2017,51.0,VIC,,Horsham,22,2017-01-04
5,1,2017,40.0,VIC,,Horsham,19,2017-01-05
6,1,2017,44.0,VIC,,Horsham,20,2017-01-06
7,1,2017,26.0,VIC,,Horsham,20,2017-01-07
8,1,2017,48.0,VIC,,Horsham,20,2017-01-08
9,1,2017,70.0,VIC,,Horsham,6,2017-01-09
10,1,2017,75.0,VIC,,Horsham,4,2017-01-10
11,1,2017,66.0,VIC,,Horsham,22,2017-01-11
12,1,2017,65.0,VIC,,Horsham,15,2017-01-12
13,1,2017,37.0,VIC,,Horsham,19,2017-01-13
14,1,2017,57.0,VIC,,Horsham,31,2017-01-14
15,1,2017,65.0,VIC,,Horsham,11,2017-01-15
16,1,2017,55.0,VIC,,Horsham,13,2017-01-16
17,1,2017,23.0,VIC,,Horsham,9,2017-01-17
18,1,2017,64.0,VIC,,Horsham,30,2017-01-18
19,1,2017,48.0,VIC,,Horsham,24,2017-01-19
20,1,2017,88.0,VIC,,Horsham,31,2017-01-20
21,1,2017,69.0,VIC,,Horsham,11,2017-01-21
22,1,2017,58.0,VIC,,Horsham,20,2017-01-22
23,1,2017,31.0,VIC,,Horsham,13,2017-01-23
24,1,2017,64.0,VIC,,Horsham,31,2017-01-24
25,1,2017,67.0,VIC,,Horsham,9,2017-01-25
26,1,2017,68.0,VIC,,Horsham,28,2017-01-26
27,1,2017,73.0,VIC,,Horsham,13,2017-01-27
28,1,2017,52.0,VIC,,Horsham,6,2017-01-28
29,1,2017,56.0,VIC,,Horsham,13,2017-01-29
30,1,2017,19.0,VIC,,Horsham,17,2017-01-30
31,1,2017,67.0,VIC,,Horsham,24,2017-01-31
1,2,2017,62.0,VIC,,Horsham,11,2017-02-01
2,2,2017,72.0,VIC,,Horsham,17,2017-02-02
3,2,2017,80.0,VIC,,Horsham,7,2017-02-03
4,2,2017,51.0,VIC,,Horsham,13,2017-02-04
5,2,2017,81.0,VIC,,Horsham,9,2017-02-05
6,2,2017,88.0,VIC,,Horsham,20,2017-02-06
7,2,2017,71.0,VIC,,Horsham,26,2017-02-07
8,2,2017,68.0,VIC,,Horsham,28,2017-02-08
9,2,2017,41.0,VIC,,Horsham,9,2017-02-09
10,2,2017,64.0,VIC,,Horsham,13,2017-02-10
11,2,2017,61.0,VIC,,Horsham,7,2017-02-11
12,2,2017,85.0,VIC,,Horsham,20,2017-02-12
13,2,2017,67.0,VIC,,Horsham,30,2017-02-13
14,2,2017,70.0,VIC,,Horsham,15,2017-02-14
15,2,2017,47.0,VIC,,Horsham,15,2017-02-15
16,2,2017,73.0,VIC,,Horsham,9,2017-02-16
17,2,2017,67.0,VIC,,Horsham,11,2017-02-17
18,2,2017,67.0,VIC,,Horsham,19,2017-02-18
19,2,2017,89.0,VIC,,Horsham,26,2017-02-19
20,2,2017,70.0,VIC,,Horsham,15,2017-02-20
21,2,2017,63.0,VIC,,Horsham,17,2017-02-21
22,2,2017,29.0,VIC,,Horsham,19,2017-02-22
23,2,2017,73.0,VIC,,Horsham,24,2017-02-23
24,2,2017,68.0,VIC,,Horsham,19,2017-02-24
25,2,2017,73.0,VIC,,Horsham,20,2017-02-25
26,2,2017,82.0,VIC,,Horsham,13,2017-02-26
27,2,2017,44.0,VIC,,Horsham,20,2017-02-27
28,2,2017,40.0,VIC,,Horsham,19,2017-02-28
1,3,2017,38.0,VIC,,Horsham,20,2017-03-01
2,3,2017,27.0,VIC,,Horsham,13,2017-03-02
3,3,2017,73.0,VIC,,Horsham,22,2017-03-03
4,3,2017,72.0,VIC,,Horsham,17,2017-03-04
5,3,2017,88.0,VIC,,Horsham,19,2017-03-05
6,3,2017,77.0,VIC,,Horsham,19,2017-03-06
7,3,2017,63.0,VIC,,Horsham,26,2017-03-07
8,3,2017,55.0,VIC,,Horsham,24,2017-03-08
9,3,2017,35.0,VIC,,Horsham,13,2017-03-09
10,3,2017,82.0,VIC,,Horsham,19,2017-03-10
11,3,2017,54.0,VIC,,Horsham,19,2017-03-11
12,3,2017,82.0,VIC,,Horsham,17,2017-03-12
13,3,2017,94.0,VIC,,Horsham,17,2017-03-13
14,3,2017,70.0,VIC,,Horsham,24,2017-03-14
15,3,2017,55.0,VIC,,Horsham,22,2017-03-15
16,3,2017,73.0,VIC,,Horsham,24,2017-03-16
17,3,2017,77.0,VIC,,Horsham,13,2017-03-17
18,3,2017,68.0,VIC,,Horsham,20,2017-03-18
19,3,2017,51.0,VIC,,Horsham,9,2017-03-19
20,3,2017,56.0,VIC,,Horsham,15,2017-03-20
21,3,2017,89.0,VIC,,Horsham,17,2017-03-21
22,3,2017,80.0,VIC,,Horsham,24,2017-03-22
23,3,2017,83.0,VIC,,Horsham,17,2017-03-23
24,3,2017,77.0,VIC,,Horsham,24,2017-03-24
25,3,2017,61.0,VIC,,Horsham,6,2017-03-25
26,3,2017,93.0,VIC,,Horsham,11,2017-03-26
27,3,2017,60.0,VIC,,Horsham,41,2017-03-27
28,3,2017,90.0,VIC,,Horsham,9,2017-03-28
29,3,2017,83.0,VIC,,Horsham,13,2017-03-29
30,3,2017,83.0,VIC,,Horsham,11,2017-03-30
31,3,2017,88.0,VIC,,Horsham,4,2017-03-31
1,4,2017,94.0,VIC,,Horsham,13,2017-04-01
2,4,2017,61.0,VIC,,Horsham,20,2017-04-02
3,4,2017,64.0,VIC,,Horsham,19,2017-04-03
4,4,2017,55.0,VIC,,Horsham,19,2017-04-04
5,4,2017,45.0,VIC,,Horsham,15,2017-04-05
6,4,2017,49.0,VIC,,Horsham,6,2017-04-06
7,4,2017,47.0,VIC,,Horsham,15,2017-04-07
8,4,2017,34.0,VIC,,Horsham,19,2017-04-08
9,4,2017,77.0,VIC,,Horsham,37,2017-04-09
10,4,2017,55.0,VIC,,Horsham,35,2017-04-10
11,4,2017,94.0,VIC,,Horsham,15,2017-04-11
12,4,2017,88.0,VIC,,Horsham,9,2017-04-12
13,4,2017,70.0,VIC,,Horsham,7,2017-04-13
14,4,2017,96.0,VIC,,Horsham,6,2017-04-14
15,4,2017,69.0,VIC,,Horsham,9,2017-04-15
16,4,2017,57.0,VIC,,Horsham,15,2017-04-16
17,4,2017,58.0,VIC,,Horsham,22,2017-04-17
18,4,2017,63.0,VIC,,Horsham,13,2017-04-18
19,4,2017,53.0,VIC,,Horsham,26,2017-04-19
20,4,2017,44.0,VIC,,Horsham,19,2017-04-20
21,4,2017,94.0,VIC,,Horsham,7,2017-04-21
22,4,2017,98.0,VIC,,Horsham,11,2017-04-22
23,4,2017,90.0,VIC,,Horsham,17,2017-04-23
24,4,2017,92.0,VIC,,Horsham,15,2017-04-24
25,4,2017,88.0,VIC,,Horsham,17,2017-04-25
26,4,2017,80.0,VIC,,Horsham,30,2017-04-26
27,4,2017,89.0,VIC,,Horsham,17,2017-04-27
28,4,2017,97.0,VIC,,Horsham,13,2017-04-28
29,4,2017,89.0,VIC,,Horsham,15,2017-04-29
30,4,2017,79.0,VIC,,Horsham,13,2017-04-30
1,5,2017,69.0,VIC,,Horsham,20,2017-05-01
2,5,2017,90.0,VIC,,Horsham,15,2017-05-02
3,5,2017,83.0,VIC,,Horsham,9,2017-05-03
4,5,2017,85.0,VIC,,Horsham,6,2017-05-04
5,5,2017,79.0,VIC,,Horsham,11,2017-05-05
6,5,2017,68.0,VIC,,Horsham,19,2017-05-06
7,5,2017,91.0,VIC,,Horsham,9,2017-05-07
8,5,2017,80.0,VIC,,Horsham,9,2017-05-08
9,5,2017,85.0,VIC,,Horsham,11,2017-05-09
10,5,2017,88.0,VIC,,Horsham,9,2017-05-10
11,5,2017,90.0,VIC,,Horsham,6,2017-05-11
12,5,2017,89.0,VIC,,Horsham,0,2017-05-12
13,5,2017,74.0,VIC,,Horsham,15,2017-05-13
14,5,2017,90.0,VIC,,Horsham,11,2017-05-14
15,5,2017,96.0,VIC,,Horsham,6,2017-05-15
16,5,2017,84.0,VIC,,Horsham,13,2017-05-16
17,5,2017,89.0,VIC,,Horsham,24,2017-05-17
18,5,2017,79.0,VIC,,Horsham,28,2017-05-18
19,5,2017,96.0,VIC,,Horsham,11,2017-05-19
20,5,2017,97.0,VIC,,Horsham,9,2017-05-20
21,5,2017,78.0,VIC,,Horsham,7,2017-05-21
22,5,2017,73.0,VIC,,Horsham,19,2017-05-22
23,5,2017,91.0,VIC,,Horsham,11,2017-05-23
24,5,2017,92.0,VIC,,Horsham,17,2017-05-24
25,5,2017,84.0,VIC,,Horsham,13,2017-05-25
26,5,2017,96.0,VIC,,Horsham,0,2017-05-26
27,5,2017,75.0,VIC,,Horsham,24,2017-05-27
28,5,2017,92.0,VIC,,Horsham,30,2017-05-28
29,5,2017,92.0,VIC,,Horsham,11,2017-05-29
30,5,2017,88.0,VIC,,Horsham,17,2017-05-30
31,5,2017,94.0,VIC,,Horsham,6,2017-05-31
1,6,2017,96.0,VIC,,Horsham,6,2017-06-01
2,6,2017,9.0,VIC,,Horsham,15,2017-06-02
3,6,2017,6.0,VIC,,Horsham,18,2017-06-03
4,6,2017,9.0,VIC,,Horsham,8,2017-06-04
5,6,2017,86.0,VIC,,Horsham,11,2017-06-05
6,6,2017,86.0,VIC,,Horsham,15,2017-06-06
7,6,2017,96.0,VIC,,Horsham,2,2017-06-07
8,6,2017,17.0,VIC,,Horsham,10,2017-06-08
9,6,2017,93.0,VIC,,Horsham,7,2017-06-09
10,6,2017,97.0,VIC,,Horsham,11,2017-06-10
11,6,2017,99.0,VIC,,Horsham,4,2017-06-11
12,6,2017,99.0,VIC,,Horsham,11,2017-06-12
13,6,2017,99.0,VIC,,Horsham,6,2017-06-13
14,6,2017,100.0,VIC,,Horsham,9,2017-06-14
15,6,2017,87.0,VIC,,Horsham,11,2017-06-15
16,6,2017,97.0,VIC,,Horsham,6,2017-06-16
17,6,2017,98.0,VIC,,Horsham,7,2017-06-17
18,6,2017,99.0,VIC,,Horsham,6,2017-06-18
